TypePkString,PK,sealed,p_code,p_unit,p_catalog,p_catalogversion,p_manufactureraid,p_manufacturername,p_approvalstatus,p_maxorderquantity,p_pricequantity,p_europe1pricefactory_ptg,p_productorderlimit,p_ampenabled,p_swatchtypepriority,p_groupbylowstockthreshold,aCLTS,propTS,p_baseproduct,p_gender,p_manufacturermodelno,p_skugroup,p_lifetimeprotectionplan,p_acceptbackorders,p_availableingordonsstore,p_availableinpagodastore,p_availableinpeoplesstore,p_availableinzalesoutletstore,p_availableinzalesstore,p_fulfillmenttype,p_isdiscountable,p_itemsummaryid,p_manufacturerwarranty,p_piditem1ringfingersize,p_pidlandedcost,p_pidmodelnumber,p_pidvendornumber,p_shippingmessage,p_stone1canadiandiamond,p_isservicesku,p_jewelrytype,p_avgrating,p_numberofdays,p_instoresonly,p_onlineexclusive,p_gtin,p_availableinkaystore,p_availableinkayoutletstore,p_availableinjaredstore,p_piddivisionnumber,p_donotdisplayprice,p_stocked,p_dropship,p_bopiseligible,p_issfsenabled,p_sfsprioritize,p_season,p_sequence,p_previouslyowned,p_stone1gemscribe,p_stone2gemscribe,p_stone3gemscribe,p_issizable,p_maxringsize,p_minringsize,p_prongheight,p_ringinterior,p_ringsizableincrement,p_ringsize,p_freeringsizing,p_backtype,p_ring2maxringsize,p_ring2minringsize,p_ring2issizable,p_ring2sizeableincrement,p_ring2interior,p_ring2prongheight,p_ring2size,p_ring3maxringsize,p_ring3minringsize,p_ring3issizeable,p_ring3sizeableincrement,p_ring3interior,p_ring3prongheight,p_ring3size,p_issizablering,p_productcanonicalurl,p_productnoindexflag,p_signetkeywords,p_pjkeywords,p_skugroupid,p_classno,p_departmentno,p_subclassno,p_rank,p_specials,p_badgeid,p_numberofratings,p_disclaimer,p_seoproducttitle,p_seoproductdescription,p_msrp,p_issearchable,p_parentproduct,p_jewelrysearchtype,p_amasenabledpim,p_amasenabled,p_herostartdate,p_heroenddate,p_isdummyproduct,p_autocompletewords,p_primarypath,p_swatchmetaltype,p_swatchstonetype,p_swatchstoneshape,p_swatchdiamondcaratweight,p_swatchchainlength,p_swatchwidth,p_swatchchainmm,p_swatchchaintype,p_swatchgauge,p_issegomaavailable,p_certifiedlabcreateddiamond,p_lifetimelabcreateddiamondcom,p_disclaimers,p_disclaimerlinks,p_fontstyle,p_isengravable,p_triobundle,p_isshiptostoreeligible,p_jewelryadvisor,p_jewelryadvisorguide,p_jewelryadvisoricon,p_pearlsize,p_pearltype,p_metal1color,p_metal1disclaimer,p_metal1finish,p_metal1goldkarat,p_metal1platingtype,p_metal1platingcolor,p_metal1platinumpurity,p_metal1rhodium,p_metal1rhodiumcolor,p_metal1type,p_metal2color,p_metal2disclaimer,p_metal2finish,p_metal2goldkarat,p_metal2platingtype,p_metal2platingcolor,p_metal2platinumpurity,p_metal2rhodium,p_metal2rhodiumcolor,p_metal2type,p_stone1caratrange,p_stone1centerstonetotalweight,p_stone1certified,p_stone1class,p_stone1color,p_stone1diamondbondindicator,p_stone1diamondtotalweight,p_stone1disclaimer,p_stone1giaclarity,p_stone1giacolor,p_stone1setting,p_stone1shape,p_stone1size,p_stone1style,p_stone1treatment,p_stone1type,p_stone2certified,p_stone2class,p_stone2color,p_stone2disclaimer,p_stone2giaclarity,p_stone2giacolor,p_stone2setting,p_stone2shape,p_stone2size,p_stone2treatment,p_stone2type,p_stone3certified,p_stone3class,p_stone3color,p_stone3disclaimer,p_stone3giaclarity,p_stone3giacolor,p_stone3setting,p_stone3shape,p_stone3size,p_stone3treatment,p_stone3type,p_stylenumber,p_metalcolors,p_metaltypes,p_stonecolors,p_stonetypes,p_triosequence,p_stone1returnlightcertificati,p_stone2returnlightcertificati,p_stone3returnlightcertificati,p_birthmonth,p_r2netcategory,p_trioproduct,p_universalconfigflag,p_vcclass,p_vcgroup,p_configuratortype,p_additionalconfigurationprese,p_defaultconfigurationpreset,p_vendor,p_startingprice,p_startingpricepersonalization,p_accessorystyle,p_heightxwidthxlength,p_itemmaterial,p_watchstyle,p_watchmovement,p_watchattachment,p_watchbandcolor,p_watchbandmaterial,p_watchbandstyle,p_watchbrand,p_watchcasesize,p_watchclasptype,p_watchdialcolor,p_watchdialshape,p_watchdisplaytype,p_watchextenderlength,p_watchpowersource,p_watchresistanceinmeters,p_watchbezel,p_watchcase,p_watchcrystaltype,p_watchtheme,p_watchfeatures,p_braceletstyle,p_braceletidheightxwidth,p_braceletwidth,p_braceletgauge,p_bodyjewelrygauge,p_bodyjewelrystyle,p_charmtype,p_heightxwidth,p_earringstyle,p_chainwidth,p_necklacegauge,p_necklaceheightxwidth,p_necklacestyle,p_necklacelength,p_ringstyle,p_maximumringbandwidth,p_minimumringbandwidth,p_ringbandwidth,p_iscomfortfit,p_standardringsize,p_settingheightxlengthxwidth,p_settingstoneshape,p_widthatwidestpoint,p_issettingonly,p_settingcenterstonemaxweight,p_settingcenterstoneminweight,p_bridalbundle,p_darsku,p_darcomponents,p_imagepath,p_altimagepath,p_millrange,p_mountingtype,p_isdarsemimount,p_prongmetaltype,p_facetstyle,p_squareemeraldstoneshapemax,p_squareemeraldstoneshapemin,p_roundstoneshapemax,p_roundstoneshapemin,p_radiantstoneshapemax,p_radiantstoneshapemin,p_princessstoneshapemax,p_princessstoneshapemin,p_pearstoneshapemax,p_pearstoneshapemin,p_ovalstoneshapemax,p_ovalstoneshapemin,p_marquisestoneshapemax,p_marquisestoneshapemin,p_heartstoneshapemax,p_heartstoneshapemin,p_emeraldstoneshapemax,p_emeraldstoneshapemin,p_cushionstoneshapemax,p_cushionstoneshapemin,p_stockcaratweight,p_braceletchaintype,p_braceletclasptype,p_braceletextenderlength,p_braceletheightxwidth,p_braceletlength,p_chaincrosssectiontype,p_necklacechainwidth,p_necklacechaintype,p_necklaceclasptype,p_necklaceextenderlength,p_movement,p_ring2maxbandwidth,p_ring2minbandwidth,p_ring2bandwidth,p_ring2gender,p_ring2iscomfortfit,p_ring2standardsize,p_ring3maxbandwidth,p_ring3minbandwidth,p_ring3bandwidth,p_ring3gender,p_ring3iscomfortfit,p_ring3standardsize,p_ispjproduct,p_vendorid,p_thirdpartysku,p_pjstonechart,p_pjstonestyle,p_giftwarestyle,p_vendorname,p_pjtype,p_vendorconfigurator,p_isdarbundle,p_isegiftcard,p_startingpricerange,p_endingpricerange,p_esaattachment,p_esatype,p_watchcasesizesml,p_hoopsizemm,p_ringoccasion,p_overallstoneshape,p_personalizedstyle,p_parentcollections,p_subcollections,p_gauge,p_length,p_chaintype,p_clasptype,p_extenderlength,p_specialorderringsizedisabled,p_ringbandstyle,p_minnumberofstones,p_maxnumberofstones,p_warrantyduration,p_reviewcount,p_reviewrating,p_donotshowreviews,p_countryoforigin,p_assembler,p_jcvendorgroupsku,p_returneligibility,p_virtualtryonvendor,p_kit,p_firstvariant,p_addtocarthidden,p_height,p_width,p_skudepartment,p_skuclass,p_skusubclass,p_swatchalphabet,p_swatchzodiac,p_swatchcolor,p_swatchshape,p_swatchstates,p_swatchteam,p_swatchhoopsize,p_swatchgreek,p_swatchpostlength,p_swatchbirthmonth,p_swatchstonedesign,p_swatchstonesize,p_swatchnoofchars,p_typographicdisclaimer,p_diamonddisclaimerlink,p_availableinhsamuelstore,p_availableinernestjonesstore,p_canbedropshipped,p_canbepickedwhse,p_countryofdespatch,p_limitcollectiontoboutiquesto,p_netweight,p_rrp,p_swatchdiamondctwuk,p_swatchdiamondctwie,p_piddivisionname,p_noteligibleforgiftwrap,p_ringsizealpha,p_ringsizefromalpha,p_ringsizetoalpha,p_ifcsupressed,p_ibcsupressed,p_novunaoverride,p_brand,p_brandseries,p_subbrand,p_warrantysellingproductdivisi,p_diamondcount,p_stone1numberoffacets,p_stone2numberoffacets,p_stone3numberoffacets,p_metal3type,p_metal3goldkarat,p_metal3finish,p_metal3color,p_metal1palladium,p_metal2palladium,p_metal3palladium,p_adjustable,p_warrantytype,p_configuratorname,p_productuoms,p_plppromomessage,p_promomessagestartdate,p_promomessageenddate
8796101509202,8818755567617,,20099649,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,50071-US,20099649,,0,,,,,,Dropship,0,,,,63.55,50071-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Personalized Jewelry,,,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1190,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755600385,,20099798,8796093054986,8796093186648,8796093284953,1100735,BOGARZ INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,MR0340-US,20099798,,0,,,,,,Dropship,0,,,,40.2,MR0340-US,1100735,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b>5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,11,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755633153,,20099808,8796093054986,8796093186648,8796093284953,1100735,BOGARZ INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,MR0333-US,20099808,,0,,,,,,Dropship,0,,,,47.82,MR0333-US,1100735,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b>5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,11,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755665921,,20099827,8796093054986,8796093186648,8796093284953,1100735,BOGARZ INC,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,MR0109-US,20099827,,0,,,,,,Dropship,0,,,,47.97,MR0109-US,1100735,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b>5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,11,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755698689,,20099550,8796093054986,8796093186648,8796093284953,1476680,A & I INCORPORATED,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,2390,20099550,,0,,,,,,Dropship,0,,,,39.68,2390,1476680,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 2-4 Weeks PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Bracelet,,22,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1190,3730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755731457,,20099609,8796093054986,8796093186648,8796093284953,1476680,A & I INCORPORATED,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,8183,20099609,,0,,,,,,Dropship,0,,,,37.82,8183,1476680,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 2-4 Weeks PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Necklace,,22,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1190,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755764225,,20099730,8796093054986,8796093186648,8796093284953,1476680,A & I INCORPORATED,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,6746,20099730,,0,,,,,,Dropship,0,,,,35.63,6746,,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 2-4 Weeks PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,22,,1,,,,,,,,,0,0,DC,,,,,,,1,9,5,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755796993,,20099689,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,40200-US,20099689,,0,,,,,,Dropship,0,,,,62.65,40200-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,12,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755829761,,20099560,8796093054986,8796093186648,8796093284953,1476680,A & I INCORPORATED,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,8122,20099560,,0,,,,,,Dropship,0,,,,33.98,8122,1476680,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 2-4 Weeks PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Necklace,,22,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,1190,4026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755862529,,20099709,8796093054986,8796093186648,8796093284953,1476680,A & I INCORPORATED,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,9857,20099709,,0,,,,,,Dropship,0,,,,40.15,9857,1476680,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 2-4 Weeks PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Necklace,,22,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755895297,,20099679,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,40482-US,20099679,,0,,,,,,Dropship,0,,,,69.65,40482-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,12,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755928065,,20099580,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,40474-US,20099580,,0,,,,,,Dropship,0,,,,71.87,40474-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,12,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755960833,,20099640,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,50048-US,20099640,,0,,,,,,Dropship,0,,,,87.18,50048-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Necklace,,,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818755993601,,20099660,8796093054986,8796093186648,8796093284953,1471334,PERSONALIZED GEMS INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,20336-US,20099660,,0,,,,,,Dropship,0,,,,63.55,20336-US,1471334,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b> 7-10 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,12,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818756026369,,20099817,8796093054986,8796093186648,8796093284953,1100735,BOGARZ INC,8796099608667,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,MR0030-US,20099817,,0,,,,,,Dropship,0,,,,45.55,MR0030-US,1100735,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b>5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Ring,,,,1,,,,,,,,,0,0,DC,,,,,,,1,11,4,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8796101509202,8818756091905,,20099837,8796093054986,8796093186648,8796093284953,1100735,BOGARZ INC,8796099575899,,1,8796121792603,,,,,0,0,8.81803E+12,8.7961E+12,MB0162-US,20099837,,0,,,,,,Dropship,0,,,,103.01,MB0162-US,1100735,"<![CDATA[Order processing requires <font color=&quot;Crimson&quot;><b>5-7 Business Days PLUS shipping time</b></font> based on the shipping method you choose. Signature required for items over $1,000.]]>",,0,Bracelet,,,,1,,,,,,,,,0,0,DC,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
